SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA	subject	Beta_ERC	Beta_BA35	Beta_BA36	Beta_SUB	Beta_CA1	Beta_CA2	Beta_CA3	Beta_DG	Beta_PHC	Beta_HT
1	2	5	5	72075	9548	14.689852215233255	0	1.0	1184.365263001382	0.0			0	1.0	1.0	0.0	1.0	0	subj01	1.753062801932367	1.046597510373444	1.087126789366053	0.6005333333333333	0.1101515151515151	-0.5480392156862745	0.6076041666666667	0.4918897637795275	1.6405279034690796	0.1779785809906291
1	2	5	6	1640	9510	14.68989852326922	0	1.0	969.48453999903	0.0			0	1.0	1.0	0.0	1.0	0	subj01	1.3075555555555554	0.5341770401106501	0.6407668711656441	0.5338476190476191	0.2588567493112947	-0.3864705882352941	0.2616666666666666	0.3345669291338582	0.3524283559577677	0.3934805890227577
1	2	5	7	45989	4361	14.689944802783428	1	1.0	1308.4830959996907	0.0	124.0		1	1.0	0.0	1.0	2.0	0	subj01	1.073816425120773	0.5370954356846473	-0.0227147239263803	0.4039047619047619	-0.2743663911845729	-0.0923529411764705	0.086875	0.1546325459317585	1.1650377073906486	-0.0335876840696117
1	2	5	8	40056	1368	14.689991118735632	0	1.0	1543.533369000215	0.0			0	1.0	1.0	0.0	1.0	0	subj01	1.1108599033816424	0.39716459197787	0.2816206543967279	0.392047619047619	-0.1786088154269972	0.1166666666666667	0.7281249999999999	0.4988582677165354	1.5215535444947208	-0.3547121820615796
1	2	5	9	12498	7912	14.690037393476814	0	1.0	1205.48421499916	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.312376811594203	-0.0755739972337482	0.1494222903885481	-0.0937523809523809	-0.3565426997245179	0.5313725490196078	0.6351041666666666	0.0618635170603674	0.7075565610859729	-0.1869210174029451
1	2	5	10	26794	7719	14.690083716413936	0	1.0	1129.186709000351	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.0585893719806762	-0.2431258644536653	-0.0519938650306747	-0.0690190476190476	-0.0660330578512396	-0.0364705882352941	0.3602083333333333	-0.0824146981627296	-0.2020663650075414	-0.1622623828647925
1	2	5	11	30082	402	14.690176311298272	0	1.0	1476.39854100089	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.1036811594202898	0.0255048409405255	-0.1372903885480572	0.1693047619047619	0.1107575757575757	-0.0598039215686274	0.3358333333333333	0.116259842519685	1.04526395173454	-0.20904953145917
1	2	5	12	43350	6404	14.690222566248847	0	1.0	1337.487594999402	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.1154299516908212	0.3989488243430152	0.4380112474437628	0.4718952380952381	0.3529476584022038	0.0999999999999999	0.3029166666666666	0.3385301837270342	1.523257918552036	-0.1766398929049531
1	2	5	13	17826	8303	14.690268905833364	1	1.0	1268.6426429991116	0.0	139.0	148.0	1	1.0	0.0	1.0	2.0	0	subj01	0.3681159420289854	0.5499170124481327	0.2390899795501022	0.2233523809523809	0.1133746556473829	0.5223529411764706	-0.1696875	0.0616929133858267	0.9532428355957768	0.1303748326639893
1	2	5	14	59793	2937	14.69031515880488	0	1.0	973.9171460005308	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.3030628019323672	0.3525172890733057	0.0444683026584867	-0.2947333333333333	-0.2523691460055096	0.2533333333333334	-0.3697916666666667	-0.1483202099737532	0.0302111613876319	0.0959705488621151
1	2	5	15	19990	9883	14.690361500834117	0	1.0	1860.9990040004047	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.5344057971014494	0.3779391424619641	-0.0120705521472392	-0.2706761904761904	-0.3389531680440771	-0.1807843137254902	-0.3589583333333334	-0.2855905511811024	-0.0388386123680241	-0.0364926372155287
1	2	5	16	17948	3127	14.69040774111636	1	1.0	1449.6299410002391	0.0	185.0		1	1.0	0.0	1.0	2.0	0	subj01	-0.6584927536231884	0.7044536652835408	0.1317842535787321	-0.2511904761904762	-0.1319696969696969	0.1276470588235294	-0.1751041666666666	-0.2102230971128609	0.8422926093514328	-0.1395180722891566
1	2	5	17	42852	570	14.69045409897808	1	0.0	2117.455241001153	0.0	115.0		1	0.0	1.0	0.0	1.0	0	subj01	-0.028231884057971	1.2528215767634856	0.4745654396728015	0.1685238095238095	0.2877134986225895	0.4823529411764706	0.4502083333333333	0.4596850393700787	2.023273001508296	-0.1529183400267737
1	2	5	18	5879	55	14.690500323777089	0	1.0	1779.527933000281	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.0814685990338164	1.2319917012448132	1.0062832310838443	0.3195904761904761	0.3220247933884297	0.7329411764705883	0.5738541666666667	0.9723753280839894	1.3638310708898942	0.352289156626506
1	2	5	19	59516	4918	14.690546692465432	0	1.0	1296.5020450010345	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.0056135265700482	0.8783402489626556	1.0558026584867075	0.0218380952380952	-0.006831955922865	0.5284313725490196	0.0148958333333333	0.1563254593175853	0.7522926093514328	0.1961847389558233
1	2	5	20	51436	7027	14.690592920640483	0	1.0	1461.8600539997717	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.3120579710144927	0.4428077455048408	0.7777556237218815	0.3387333333333333	0.3082644628099173	-0.1705882352941176	-0.1313541666666667	0.106010498687664	0.0989291101055806	0.3136813922356091
1	2	5	21	38307	1905	14.69068550050724	0	1.0	1725.432085999273	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.8037487922705313	0.634536652835408	0.3394734151329243	0.0446666666666666	0.5337603305785124	0.0166666666666666	0.659375	0.6359186351706037	0.7909954751131222	0.2799464524765729
1	2	5	22	36048	8442	14.69073188432958	0	1.0	1461.0596250004164	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.7214009661835749	0.6567081604426002	0.9056083844580778	0.4014380952380952	0.720275482093664	0.1637254901960784	1.083125	0.9454855643044618	1.0848567119155357	0.2515662650602409
1	2	5	23	68008	5111	14.690778098185548	0	1.0	1784.3992179987251	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.9269082125603864	0.7946058091286307	0.5096114519427403	0.0610380952380952	0.1194214876033058	-0.2633333333333333	0.6189583333333334	0.2739763779527559	0.9560030165912518	-0.1249531459170013
1	2	5	24	43538	6764	14.69082440319471	0	1.0	1888.747960998444	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.1150917874396135	1.0675656984785618	0.4461912065439673	0.3153238095238094	0.3548347107438017	0.1688235294117647	0.6764583333333333	0.4701574803149606	1.6876168929110105	0.0984069611780455
1	2	5	25	32141	9665	14.690870686317794	0	1.0	1166.493008000543	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.107536231884058	0.8804840940525588	0.6380419222903886	0.410647619047619	0.3382920110192836	0.5486274509803922	0.6448958333333334	0.5916535433070867	0.7904826546003016	0.3865595716198126
1	2	5	26	10256	6618	14.690916989697143	0	1.0	1477.749485000459	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.0076714975845409	0.8792807745504843	0.9028527607361962	0.031647619047619	0.2482782369146005	0.6319607843137255	0.5267708333333333	0.2687795275590551	0.6120814479638008	0.3854216867469879
1	2	5	27	66716	8844	14.690963274100795	0	1.0	1159.1622889991413	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.4205990338164251	0.4429460580912863	0.174161554192229	-0.1522	0.2966391184573002	0.2856862745098039	0.0010416666666666	0.1430314960629921	-0.3895475113122171	0.1900803212851405
1	2	5	28	17042	5631	14.69100957212504	0	1.0	1208.837679998396	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.2106473429951691	0.1996680497925311	-0.1229396728016359	-0.1294380952380952	0.0523553719008264	0.1537254901960784	0.30125	-0.0072965879265091	0.5241176470588236	-0.0537483266398928
1	2	5	29	26436	349	14.691055860370396	0	1.0	1961.131699999896	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.480599033816425	0.237192254495159	-0.0498670756646217	-0.218152380952381	0.1127685950413223	0.1786274509803922	-0.1130208333333333	-0.1882414698162729	0.4913273001508295	-0.3235609103078982
1	2	5	30	66900	6574	14.691148447454909	0	1.0	1106.7137180016289	0.0			0	1.0	2.0	0.0	1.0	0	subj01	-0.107768115942029	-0.0117980636237897	-0.2856186094069528	0.2470190476190476	0.0457713498622589	0.2809803921568627	0.208125	0.2176509186351706	0.1711764705882353	0.2568808567603748
1	2	5	31	5034	9972	14.691194755607285	1	0.0	1081.5172849997907	0.0	829.0		0	1.0	2.0	0.0	1.0	0	subj01	-0.0748695652173913	-0.0791839557399723	-0.1329652351738241	0.0661047619047618	-0.131900826446281	0.4143137254901961	-0.0602083333333333	0.1195669291338582	0.6954600301659126	0.1943641231593038
1	2	5	32	68103	6444	14.69124103791546	0	1.0	1275.8986380013084	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.3793140096618357	0.2598755186721991	-0.0797341513292433	0.1168285714285714	0.204159779614325	0.0298039215686274	0.0005208333333333	-0.0874409448818897	0.0267119155354449	0.149491298527443
1	2	5	33	57999	2830	14.691287226160055	1	0.0	1462.3564849989634	0.0	402.0		0	1.0	1.0	0.0	1.0	0	subj01	0.2085024154589371	0.4523236514522822	0.3741564417177914	0.4668380952380951	0.5975068870523417	-0.3398039215686275	0.414375	0.4889238845144357	0.8358974358974358	0.0402677376171352
1	2	5	34	28817	8399	14.691333525814116	0	1.0	1539.20577000099	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.2647342995169081	0.7140802213001385	0.824054192229039	0.7467619047619047	0.6292424242424242	-0.23	0.7854166666666667	1.088740157480315	1.6049773755656112	0.177871485943775
1	2	5	35	59113	4244	14.691379821626468	0	1.0	1321.852349999972	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.5076908212560387	0.8471922544951591	1.0373159509202454	0.6502952380952383	0.8140633608815425	0.0798039215686274	0.0946875	0.8784645669291339	1.561613876319759	0.1341499330655957
1	2	5	36	60311	3515	14.691426110337488	0	1.0	1261.7853100000502	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.7704637681159421	1.096680497925311	1.2590593047034766	0.3328571428571428	0.1921763085399448	0.098235294117647	-0.1877083333333333	0.3779527559055117	1.0045098039215683	0.2648594377510039
1	2	5	37	15739	7116	14.691472415230235	1	0.0	1301.6293350010528	0.0	120.0		1	0.0	2.0	0.0	1.0	0	subj01	1.215768115942029	0.9742461964038728	0.9213905930470347	0.1445714285714285	0.2991735537190083	0.324313725490196	-0.3790625	0.3385564304461942	0.8385972850678732	-0.0912583668005354
1	2	5	38	7436	8678	14.691518697305582	0	1.0	1588.2799529990734	0.0			0	1.0	2.0	0.0	1.0	0	subj01	0.6937101449275361	0.3179668049792531	0.6523926380368098	0.106847619047619	0.1607851239669421	-0.1962745098039215	0.1270833333333333	0.1271916010498687	0.0087933634992458	-0.0964390896921017
1	2	5	39	24891	5890	14.691564991953785	0	1.0	1535.6721970001672	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.065903381642512	-0.046804979253112	0.2981134969325153	-0.1434190476190476	-0.046763085399449	-0.5864705882352941	-0.223125	-0.0414566929133858	-0.1120814479638008	-0.0064524765729585
1	2	5	40	39746	4838	14.691611294518223	0	1.0	1535.0189109994972	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.6397101449275362	0.0883679114799446	0.2771523517382412	-0.3980571428571428	-0.1561294765840219	-0.3186274509803921	-0.308125	-0.5831102362204725	-0.4092006033182503	-0.3052342704149933
1	2	5	41	9292	3861	14.691703873919325	0	1.0	1074.7853749999194	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.2282801932367148	-0.6841908713692947	-0.4119478527607362	-0.1907047619047619	-0.2611570247933884	0.362156862745098	-0.2335416666666666	0.0456299212598425	-0.4661990950226244	-0.2606157965194109
1	2	5	42	12634	3728	14.691750177880747	0	1.0	892.0611630001075	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.1835072463768115	-0.4092946058091287	-0.3558282208588957	-0.1736285714285714	-0.0664738292011019	0.03	0.1490625	-0.1819160104986877	0.0142986425339366	-0.2661713520749665
1	2	5	43	21406	7625	14.691796463332135	0	1.0	933.0080590007128	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.4405797101449275	0.1108437067773167	0.2457975460122699	0.4686190476190476	-0.0601239669421487	0.2478431372549019	0.6689583333333333	0.4080577427821522	1.2153846153846155	0.1996251673360107
1	2	5	44	20250	6361	14.69184275646694	0	1.0	1059.1915089989925	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.1219420289855071	0.2257814661134163	0.1008231083844581	0.2426190476190476	-0.1379063360881542	0.4133333333333334	0.3722916666666666	0.2591207349081365	0.9900452488687782	0.037871485943775
1	2	5	45	12196	4637	14.691889059031382	1	0.0	1040.1352270000643	0.0	375.0		0	1.0	1.0	0.0	1.0	0	subj01	0.6586280193236714	0.1038035961272475	0.3701840490797545	-0.0575809523809523	0.0512121212121212	0.300392156862745	0.4648958333333333	-0.0233070866141732	0.7126395173453998	-0.2171084337349397
1	2	5	46	64441	2812	14.691935345646923	0	1.0	1435.731437000868	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.7237004830917875	0.5054495159059474	0.9446472392638036	0.3044761904761904	0.0241873278236914	-0.0180392156862745	0.8951041666666666	0.4023490813648294	1.0639819004524889	0.201673360107095
1	2	5	47	45881	1303	14.691981637384742	0	1.0	1869.4198159992084	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.2824734299516908	0.6043153526970954	0.8404243353783232	0.0047904761904761	0.3537190082644628	0.5280392156862745	0.8019791666666666	0.3775328083989501	0.8898793363499247	-0.051673360107095
1	2	5	48	59481	7545	14.692027937970124	0	1.0	1563.9245620004658	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.073159420289855	0.5779529737206086	0.4786554192229039	0.2466571428571428	0.1073553719008264	0.3690196078431372	0.7192708333333333	0.2795931758530183	0.6279185520361991	-0.0961847389558233
1	2	5	49	54437	2298	14.69207422726322	0	1.0	2075.7187899998826	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.152463768115942	0.5611894882434302	0.1579601226993865	0.0741999999999999	0.2858677685950413	0.0062745098039215	0.3211458333333333	0.0116272965879265	0.7971644042232278	-0.1014056224899598
1	2	5	50	19616	5401	14.692166817490945	0	1.0	831.6186280007968	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.0959710144927536	0.7085615491009681	-0.0174539877300613	0.1399047619047619	-0.148099173553719	-0.5580392156862745	0.4372916666666666	0.1839107611548556	1.2235897435897436	0.0072556894243641
1	2	5	51	14181	9776	14.69221311272122	0	0.0	2033.6586449993767	0.0			0	0.0	0.0	1.0	2.0	0	subj01	-0.0215072463768116	0.1893914246196403	-0.1082719836400817	0.0749619047619047	-0.269862258953168	-0.0513725490196078	-0.3707291666666666	-0.1982939632545931	0.7404675716440423	0.1190093708165997
1	2	5	52	28478	1056	14.692259410978291	0	1.0	2166.393464000066	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.0956908212560386	0.3249930843706777	0.0444989775051124	-0.2118761904761904	-0.2024793388429752	-0.4980392156862745	-0.4353125	-0.2038320209973753	1.1803921568627451	0.0522088353413654
1	2	5	53	48104	5995	14.692305701086296	1	1.0	802.9892260001361	0.0	107.0		1	1.0	0.0	1.0	2.0	0	subj01	0.4953429951690821	0.6136652835408022	0.4155061349693251	0.3000761904761904	-0.0187878787878787	0.0839215686274509	0.4015625	0.6198293963254593	1.255580693815988	0.1524364123159304
1	2	5	54	27419	5431	14.692351993056944	0	1.0	1616.836470000635	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.4387053140096619	0.5108437067773166	0.6661451942740287	0.0253619047619047	-0.5885537190082645	0.3258823529411764	0.0654166666666666	0.0738582677165354	0.5267119155354449	-0.0667603748326639
1	2	5	55	39754	8593	14.692398284911178	0	1.0	2187.385044000621	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.2849082125603864	0.5183540802213	0.2218609406952965	-0.0437523809523809	0.0150964187327823	0.3380392156862745	0.1195833333333333	0.063267716535433	0.8725791855203622	0.0628246318607764
1	2	5	56	45186	9719	14.6924445835175	0	1.0	1369.3708749997313	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.1359613526570048	0.5016320885200554	0.0589468302658486	0.4616380952380952	0.1928650137741046	0.5970588235294116	0.8278125	0.6888845144356954	1.4593514328808446	0.195475234270415
1	2	5	57	8117	6148	14.692490881774576	1	0.0	1309.6313329988332	0.0	449.0		0	1.0	1.0	0.0	1.0	0	subj01	-0.5491304347826087	0.2879944674965422	-0.3277044989775051	0.2293238095238094	0.1045179063360881	0.7070588235294117	0.6185416666666667	0.4378740157480315	0.7371191553544496	0.123908969210174
1	2	5	58	40985	2687	14.69253717653919	0	1.0	1084.723034999115	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.4041545893719807	0.4403319502074689	0.0669427402862985	0.1304666666666666	-0.1420385674931129	0.5833333333333334	-0.0642708333333333	0.2082808398950131	1.0699095022624434	0.0238955823293172
1	2	5	59	58362	4187	14.692583468277007	1	0.0	1193.8614290011171	0.0	203.0		1	0.0	1.0	0.0	1.0	0	subj01	-0.7992560386473428	1.1261687413554633	0.4791871165644171	0.5687142857142857	0.5822176308539945	0.9705882352941176	0.79125	0.9041863517060368	2.671900452488688	0.1242704149933065
1	2	5	60	46154	3765	14.692629660363307	0	1.0	1440.9575319987196	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.5036038647342995	1.0352143845089905	0.6718302658486707	0.5775238095238096	0.3971074380165289	0.5729411764705883	0.7458333333333333	0.8695800524934383	2.003966817496229	0.2355555555555555
1	2	5	61	11688	4431	14.692675966769457	0	1.0	1303.8483439995616	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.052608695652174	1.251562932226833	0.9651278118609408	0.3785904761904762	0.501267217630854	0.3839215686274509	0.3015624999999999	0.4494225721784776	0.96579185520362	0.2853145917001339
1	2	5	62	64332	1069	14.692722256062552	1	1.0	903.6038569993252	0.0	130.0	407.0	1	1.0	0.0	1.0	2.0	0	subj01	0.5575169082125604	1.0032641770401107	1.5130572597137013	0.4229523809523809	0.0033471074380164	-0.1764705882352941	0.3175	0.4753937007874015	0.6416892911010558	0.5075769745649263
1	2	5	63	18428	7531	14.692768549080938	0	1.0	1303.8460399984615	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.6812946859903382	0.1927662517289073	0.3353476482617586	0.0994	0.3284986225895316	0.2158823529411764	0.5236458333333334	0.1550918635170603	-0.3442533936651583	0.259491298527443
1	2	6	1	48104	5995	14.69434109213762	1	1.0	808.5971740001696	0.0	10.0	118.0	1	1.0	0.0	1.0	2.0	0	subj01	0.0705700483091787	0.3321023513139695	0.4199846625766872	0.342	-0.1264049586776859	0.1137254901960784	0.2420833333333333	0.392270341207349	0.6511463046757164	0.3114591700133868
1	2	6	2	9356	8152	14.69438746292144	0	1.0	1449.9282319993652	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.3892173913043478	0.6289764868603042	0.4433333333333334	-0.1289619047619047	-0.3991597796143251	0.5690196078431372	0.2485416666666666	0.0300524934383202	1.025761689291101	-0.0068540829986613
1	2	6	3	11456	3854	14.694433674914762	0	1.0	874.5034650000889	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.3832463768115943	0.4108852005532503	0.2490439672801636	-0.2462571428571429	-0.407534435261708	0.296078431372549	0.0403124999999999	-0.1311679790026247	1.053046757164404	-0.1831860776439089
1	2	6	4	24071	2311	14.69448004674632	0	1.0	922.6844519998848	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.1062415458937198	0.1857261410788382	0.0190337423312883	-0.0277142857142857	0.1577685950413223	0.1454901960784313	0.0273958333333333	0.0801181102362204	0.9212669683257916	-0.1434805890227577
1	2	6	5	44264	4893	14.694526274804955	1	1.0	1817.120955000064	0.0	142.0		1	1.0	0.0	1.0	2.0	0	subj01	-0.4391497584541062	0.5849930843706777	0.2362014314928425	-0.3697523809523809	-0.3314187327823691	-0.1070588235294117	0.2541666666666666	-0.3775328083989502	1.2477224736048265	-0.0262784471218206
1	2	6	6	18093	1470	14.6945726419799	0	0.0	2894.3889550009767	1.0			0	0.0	1.0	1.0	2.0	0	subj01	-0.680695652173913	0.3928077455048409	-0.2078067484662576	-0.4360285714285715	-0.4026308539944904	-0.1788235294117647	0.2327083333333333	-0.2287926509186351	0.4911161387631977	-0.1320749665327978
1	2	6	7	57999	2830	14.694618860492485	1	1.0	957.96465300009	0.0	36.0	439.0	1	1.0	0.0	1.0	2.0	0	subj01	-0.7608309178743962	0.5425311203319503	0.015562372188139	-0.1648571428571428	-0.3065702479338843	0.8582352941176472	0.6538541666666666	0.3754593175853019	1.2046757164404225	-0.2435876840696118
1	2	6	8	38818	511	14.694665237097068	1	1.0	843.925245999344	0.0	550.0		0	0.0	0.0	1.0	2.0	0	subj01	-0.7298647342995168	0.7158229598893499	0.1477351738241308	-0.1626380952380952	-0.4281818181818181	0.3749019607843138	0.2959375	0.0862860892388451	1.2157164404223229	-0.4118340026773762
1	2	6	9	3016	1066	14.69471144338604	0	1.0	1312.425854999674	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.4566763285024154	0.6966390041493776	-0.0402402862985685	-0.0914380952380952	-0.2993250688705234	-0.1311764705882352	0.1232291666666666	-0.1500656167979002	0.3839064856711915	-0.0369477911646586
1	2	6	10	66304	8504	14.694757832563482	0	1.0	1966.181439000138	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.0506763285024154	0.359253112033195	-0.1278936605316973	0.0429238095238094	0.0382231404958677	0.3556862745098039	-0.0397916666666666	0.0973359580052493	0.4212217194570136	0.4301204819277108
1	2	6	11	24071	2311	14.694804036640562	1	1.0	724.6781110006849	0.0	6.0		1	1.0	0.0	1.0	2.0	0	subj01	-0.0610434782608694	-0.0208298755186721	0.3937423312883435	0.3346952380952381	0.2314600550964187	0.2341176470588235	0.0605208333333333	0.3516404199475065	0.4750980392156861	-0.0063587684069611
1	2	6	12	35553	9040	14.694896622677332	0	1.0	1504.1944259992304	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.2049855072463768	0.5030290456431536	0.2373415132924335	0.1301428571428571	0.1041046831955922	0.0713725490196078	0.86625	0.2682545931758531	2.0497586726998493	-0.304524765729585
1	2	6	13	24701	8422	14.694943026755936	0	1.0	1506.83345699872	0.0			0	1.0	2.0	0.0	1.0	0	subj01	-0.3474202898550724	0.8574827109266943	0.1665337423312883	0.4163428571428571	0.2244903581267218	0.4735294117647059	1.0869791666666666	0.5362598425196851	2.3340422322775263	0.0376305220883534
1	2	6	14	39746	4838	14.694989211391656	1	1.0	651.5761779992317	0.0	36.0		1	1.0	0.0	1.0	2.0	0	subj01	0.6122125603864733	0.2320055325034578	0.7325766871165644	0.2183809523809524	-0.304159779614325	0.6037254901960785	0.7324999999999999	0.054265091863517	0.4830920060331825	0.2222222222222222
1	2	6	15	70985	7165	14.695035407086834	0	0.0	2344.4495370004006	0.0			0	0.0	0.0	1.0	2.0	0	subj01	1.1796231884057973	0.7509958506224067	1.2400204498977505	-0.1814857142857142	0.3092699724517906	-0.6721568627450981	-0.12625	-0.1062335958005249	0.634947209653092	0.0347925033467202
1	2	6	16	5757	4665	14.695081703015603	1	0.0	3552.072815000429	0.0	338.0		0	1.0	1.0	0.0	1.0	0	subj01	1.1625410628019324	0.90432918395574	0.8743200408997954	0.229952380952381	0.4065564738292011	-0.3145098039215686	-0.0486458333333333	0.2203543307086614	0.4171191553544495	0.2165997322623828
1	2	6	17	22516	276	14.695127988001332	1	0.0	2041.6594210000767	0.0	171.0		1	0.0	1.0	0.0	1.0	0	subj01	0.4751884057971014	0.6488381742738589	0.9435787321063396	0.1794190476190476	0.3288705234159779	0.0880392156862745	-0.0413541666666666	0.2655380577427821	0.8522171945701357	0.2094779116465863
1	2	6	18	52197	6487	14.695174284628592	0	1.0	1174.2509140003676	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.8501159420289854	0.8171784232365145	0.8214263803680982	0.3125142857142857	0.2827961432506887	0.0870588235294117	-0.2983333333333333	0.0713385826771653	0.265656108597285	0.0678848728246318
1	2	6	19	45262	8383	14.695220577763392	0	1.0	738.1553119994351	0.0			0	1.0	1.0	0.0	1.0	0	subj01	1.0312946859903382	0.418118948824343	0.2395245398773006	0.2089428571428571	0.0133884297520661	0.0617647058823529	0.2266666666666666	0.2045275590551181	0.5971644042232278	0.2050334672021419
1	2	6	20	68538	4095	14.695266877068208	1	0.0	1624.798840999574	0.0	533.0		0	1.0	1.0	0.0	1.0	0	subj01	0.1450821256038647	0.2781051175656985	0.0010122699386503	0.3527428571428571	0.191198347107438	0.2849019607843137	0.8635416666666667	0.2511286089238845	1.1787631975867272	0.0122088353413654
1	2	6	21	27107	7176	14.695313172647728	0	1.0	1051.5804440001375	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.1212850241545892	-0.2844260027662518	-0.1390337423312883	0.0095142857142857	0.2384848484848484	0.3345098039215686	0.68375	0.127257217847769	-0.2142533936651583	-0.0377510040160642
1	2	6	22	55596	5279	14.695405761245638	0	0.0	1467.213649999394	0.0			0	0.0	0.0	1.0	2.0	0	subj01	0.7437584541062803	0.1230982019363762	0.0619529652351738	0.2999714285714286	0.37831955922865	-0.1431372549019608	-0.1010416666666667	0.1113254593175853	0.4539819004524887	-0.1079651941097724
1	2	6	23	9292	3861	14.69545205088798	1	1.0	851.6429369992693	0.0	44.0		1	1.0	0.0	1.0	2.0	0	subj01	0.4072657004830918	0.0390318118948824	0.0458588957055215	0.1911619047619047	0.4639807162534435	0.348235294117647	-0.0014583333333333	0.5528346456692914	0.3528205128205128	0.2750200803212851
1	2	6	24	39187	7300	14.695498350658454	1	0.0	1202.9011659997195	0.0	950.0		0	1.0	1.0	0.0	1.0	0	subj01	0.1982125603864734	0.1411479944674965	0.1341973415132925	0.2103238095238095	0.1804407713498622	0.1098039215686274	-0.17	0.3234120734908137	1.277843137254902	0.2404417670682731
1	2	6	25	66139	9879	14.695544645539483	0	1.0	1926.8378380002105	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.5910821256038647	0.5180636237897648	0.6534509202453987	0.3424571428571429	0.4401790633608815	0.2392156862745098	-0.0937499999999999	0.2961023622047244	0.9766515837104074	0.2825836680053547
1	2	6	26	39323	5288	14.695590940071268	0	1.0	1135.3719950002414	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.4097294685990337	0.5019778699861688	0.6351022494887526	0.3484476190476191	0.1666391184573002	0.4276470588235294	0.2177083333333332	0.4961942257217848	0.3004675716440422	0.1184872824631861
1	2	6	27	8228	8201	14.69563723145984	0	1.0	1075.4402980001032	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.4135072463768117	0.3389488243430152	0.4836094069529653	0.2843333333333333	0.1893801652892562	0.0588235294117647	0.1546875	0.3005511811023622	-0.0227752639517345	0.010334672021419
1	2	6	28	43969	9458	14.69568352715578	0	1.0	751.3923589995101	0.0			0	1.0	1.0	0.0	1.0	0	subj01	0.3890338164251208	0.5529183955739972	0.4314263803680981	0.2453333333333333	0.6222176308539944	0.142156862745098	0.1134375	0.5281758530183727	0.8340120663650076	0.3883935742971888
1	2	6	29	51078	700	14.69572981284	0	1.0	1358.986933000779	0.0			0	1.0	1.0	0.0	1.0	0	subj01	-0.0638743961352656	0.7740663900414938	0.538941717791411	0.2219619047619047	0.3569559228650137	-0.0203921568627451	0.4166666666666667	0.6705905511811023	0.9443589743589744	0.142570281124498
